,tconst,primary_title,original_title,start_year,runtime_minutes,genres,country,budget,ww_gross,ww_currency,domestic_gross_x,domestic_currency,int_gross,int_currency,release_date_x,mpaa_rating,tmdb_id
949,tt1472209,Novelties,Novelties,2010,83.0,Drama,US,"{'amount': 3000.0, 'currency': 'USD'}",,,,,,,2010-05-01,,
950,tt1472589,Waiter from Hell,Waiter from Hell,2010,53.0,Comedy,US,"{'amount': 15000.0, 'currency': 'USD'}",,,,,,,2010-12,,
951,tt1473179,Colin Hearts Kay,Colin Hearts Kay,2010,84.0,Romance,US,,,,,,,,2010,Not Rated,268965.0
952,tt1473181,Ultimate Guide to Flight,Ultimate Guide to Flight,2010,,"Comedy,Drama",US,,,,,,,,2010-10,,
953,tt1473778,A Round of Hope,A Round of Hope,2010,,Documentary,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-10-10,,
954,tt1474203,Grace Paley: Collected Shorts,Grace Paley: Collected Shorts,2010,84.0,"Biography,Documentary,History",US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,2010,,
955,tt1474792,May I Be Frank,May I Be Frank,2010,90.0,"Biography,Comedy,Documentary",US,,,,,,,,2009-04-22,Not Rated,194642.0
956,tt1474816,Open Five,Open Five,2010,72.0,"Comedy,Romance",US,,,,,,,,2010-04,Not Rated,87919.0
957,tt1474838,The Road to Nkunda,The Road to Nkunda,2010,74.0,"Adventure,Documentary,Drama",US,,,,,,,,,,
958,tt1474859,Slimed,Slimed,2010,55.0,"Action,Adventure,Comedy",US,,,,,,,,2010-03-26,Not Rated,63478.0
959,tt1474889,The Freebie,The Freebie,2010,78.0,"Comedy,Drama",US,,16613.0,USD,16613.0,USD,,,2010-09-17,R,44966.0
960,tt1475135,Baby Mama's Club,Baby Mama's Club,2010,96.0,"Comedy,Drama,Romance",US,,,,,,,,2010-01-28,R,252648.0
961,tt1475314,Broken,Broken,2010,,,US,,,,,,,,,,
962,tt1476428,Trapped: Haitian Nights,Trapped: Haitian Nights,2010,,Thriller,US,"{'amount': 1500000.0, 'currency': 'USD'}",,,,,,,2010-06,PG-13,57172.0
963,tt1477835,Bitter Feast,Bitter Feast,2010,95.0,"Comedy,Horror,Thriller",US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-06-18,Not Rated,52817.0
964,tt1478370,"Flappers, Speakeasies, and the Birth of Modern Culture","Flappers, Speakeasies, and the Birth of Modern Culture",2010,50.0,"Documentary,History",US,,,,,,,,2010-03-01,Not Rated,
965,tt1478480,Do It Again,Do It Again,2010,85.0,"Documentary,Music",US,,,,,,,,2010-10-16,,683952.0
966,tt1478835,Stiffed,Stiffed,2010,,"Comedy,Horror",US,,,,,,,,,,872642.0
967,tt1478856,The Righteous and the Wicked,The Righteous and the Wicked,2010,96.0,Western,US,,,,,,,,2011-11-15,PG-13,79540.0
968,tt1479183,Boobs: An American Obsession,Boobs: An American Obsession,2010,88.0,Documentary,US,,,,,,,,2010-02-09,Not Rated,72024.0
969,tt1479322,One of the Miracles: The Inge Meyring Smith Story,One of the Miracles: The Inge Meyring Smith Story,2010,96.0,"Biography,Documentary,Family",US,,,,,,,,2010-02-10,,
970,tt1480662,Illegal,Illegal,2010,107.0,Drama,US,,,,,,,,2010,R,155668.0
971,tt1480686,The New Sudan,The New Sudan,2010,85.0,"Documentary,History,News",US,,,,,,,,2010-03-20,Not Rated,
972,tt1481572,Happythankyoumoreplease,Happythankyoumoreplease,2010,100.0,"Comedy,Drama,Romance",US,,853862.0,USD,216110.0,USD,637752.0,USD,2010-01-20,R,47218.0
973,tt1481573,Nothing Special,Nothing Special,2010,100.0,"Comedy,Drama",US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010,Not Rated,258864.0
974,tt1481574,Refuge,Refuge,2010,121.0,"Comedy,Crime,Drama",US,,,,,,,,2010,TV-14,123271.0
975,tt1481576,The Genesis Code,The Genesis Code,2010,138.0,Drama,US,"{'amount': 5100000.0, 'currency': 'USD'}",,,,,,,2010-08-25,PG,33903.0
976,tt1482130,Church,Church,2010,102.0,"Family,Musical",US,,,,550000.0,USD,,,2012-01,PG,193156.0
977,tt1482451,Florida Road,Florida Road,2010,104.0,Drama,US,,,,,,,,2010-06-24,Not Rated,185179.0
978,tt1482453,"LaPorte, Indiana","LaPorte, Indiana",2010,66.0,Documentary,US,,,,,,,,2010,,
979,tt1482461,The Mulberry Tree,The Mulberry Tree,2010,88.0,Drama,US,,,,,,,,2013-01,R,270954.0
980,tt1482854,Half Way,Half Way,2010,127.0,Drama,US,,,,,,,,2012,,
981,tt1482889,Jim,Jim,2010,101.0,['Science Fiction'],US,,13000.0,USD,13000.0,USD,,,2010-10-08,Unrated,149874.0
982,tt1482932,A Very Mary Christmas,A Very Mary Christmas,2010,97.0,"Comedy,Family",US,"{'amount': 2000000.0, 'currency': 'USD'}",,,,,,,2010-11-12,PG,62505.0
983,tt1482957,Wildfire: The Arabian Heart,Wildfire: The Arabian Heart,2010,88.0,"Action,Comedy,Drama",US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010-01-20,PG,98971.0
984,tt1482991,Carbon Nation,Carbon Nation,2010,86.0,"Documentary,Family",US,,16901.0,USD,16901.0,USD,,,2010-10-22,TV-PG,75446.0
985,tt1482993,"Chloe, A to Z","Chloe, A to Z",2010,72.0,Drama,US,,,,,,,,2011-04-12,,
986,tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family",US,"{'amount': 135000.0, 'currency': 'USD'}",7137.0,USD,7137.0,USD,,,2010-09-10,NR,44010.0
987,tt1483020,Spork,Spork,2010,86.0,Comedy,US,,,,,,,,2011-05-27,TV-14,81021.0
988,tt1484522,8: The Mormon Proposition,8: The Mormon Proposition,2010,80.0,Documentary,US,"{'amount': 2500000.0, 'currency': 'USD'}",100280.0,USD,100280.0,USD,,,2010-01-24,R,40428.0
989,tt1484524,Here & Now,Here & Now,2010,,Comedy,US,,,,,,,,2010,,
990,tt1484918,A Woman,A Woman,2010,100.0,Drama,US,,,,,,,,2010-09-04,PG,129597.0
991,tt1484954,Death and Cremation,Death and Cremation,2010,86.0,Thriller,US,,,,,,,,2010-10-10,Not Rated,39453.0
992,tt1485779,Sawblade,Sawblade,2010,91.0,Horror,US,"{'amount': 30000.0, 'currency': 'USD'}",,,,,,,2010-01-01,,433274.0
993,tt1485813,USA in ICU,USA in ICU,2010,,Documentary,US,,,,,,,,,,
994,tt1486652,Drug Related,Drug Related,2010,75.0,"Action,Crime,Drama",US,,,,,,,,2010-10-30,,
995,tt1486678,Five Years Later,Five Years Later,2010,76.0,"Comedy,Drama",US,,,,,,,,2010-10-16,,
996,tt1487986,My Name Is Smith,My Name Is Smith,2010,90.0,"Comedy,Documentary,Drama",US,,,,,,,,2010,,337532.0
997,tt1488032,Pickman's Muse,Pickman's Muse,2010,77.0,"Horror,Sci-Fi,Thriller",US,,,,,,,,2010-08-01,,58623.0
998,tt1488570,Incredibly Small,Incredibly Small,2010,,Comedy,US,"{'amount': 30000.0, 'currency': 'USD'}",,,,,,,2010-10-20,,130986.0
999,tt1489877,1 a Minute,1 a Minute,2010,90.0,"Documentary,Drama",US,,,,,,,,2010-10-06,Not Rated,45034.0
1000,tt1490557,Baker Boys: Inside the Surge,Baker Boys: Inside the Surge,2010,,"Documentary,War",US,,,,,,,,2010,,
1001,tt1490616,Contrary Warrior: The Life and Times of Adam Fortunate Eagle,Contrary Warrior: The Life and Times of Adam Fortunate Eagle,2010,83.0,"Biography,Documentary,History",US,,,,,,,,2010-02-10,Not Rated,
1002,tt1490637,Dive!,Dive!,2010,45.0,"Documentary,Family",US,,,,,,,,2010-02-05,TV-G,82642.0
1003,tt1491047,A Million Spokes,A Million Spokes,2010,,Documentary,US,"{'amount': 550000.0, 'currency': 'USD'}",,,,,,,2010,,
1004,tt1492934,Kodie,Kodie,2010,,Horror,US,,,,,,,,2010-11,,
1005,tt1492959,Lifted,Lifted,2010,108.0,Drama,US,,,,,,,,2010-08-13,PG-13,75910.0
1006,tt1492998,Modern Day Slaves: OFW Overseas Foreign Workers,Modern Day Slaves: OFW Overseas Foreign Workers,2010,60.0,"Documentary,Drama",US,,,,,,,,2010-08-28,,
1007,tt1493034,"No Woman, No Cry","No Woman, No Cry",2010,60.0,Documentary,US,,,,,,,,2010-04-24,Not Rated,136043.0
1008,tt1493063,Out of Annapolis,Out of Annapolis,2010,73.0,"Biography,Documentary,History",US,,,,,,,,2010-06-12,,609369.0
1009,tt1493215,Stranded in the Motor City,Stranded in the Motor City,2010,69.0,"Biography,Documentary,Drama",US,,,,,,,,2010-04-17,,
1010,tt1493243,The Fat Boy Chronicles,The Fat Boy Chronicles,2010,78.0,Drama,US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2010-11-21,Not Rated,82704.0
1011,tt1493798,Boggy Creek,Boggy Creek,2010,87.0,Horror,US,,,,,,,,2010,Not Rated,78083.0
1012,tt1493812,My So-Called Enemy,My So-Called Enemy,2010,89.0,Documentary,US,"{'amount': 720000.0, 'currency': 'USD'}",,,,,,,2010,,532885.0
1013,tt1493825,Scorpio Men on Prozac,Scorpio Men on Prozac,2010,115.0,Drama,US,,,,,,,,2010-02-27,R,279772.0
1014,tt1493828,Removal,Removal,2010,91.0,Thriller,US,,,,,,,,2010-11-07,R,82139.0
1015,tt1493876,The Play-Station Killed the Puppet,The Play-Station Killed the Puppet,2010,91.0,"Comedy,Fantasy",US,,,,,,,,2010,Not Rated,
1016,tt1494640,Bilal's Stand,Bilal's Stand,2010,99.0,Drama,US,,,,,,,,2010-01,,193280.0
1017,tt1494659,Cellar,Cellar,2010,83.0,Drama,US,,,,,,,,2010-03-03,,
1018,tt1494746,His Name Is Bob,His Name Is Bob,2010,116.0,"Biography,Documentary,Drama",US,,,,,,,,2012-08,,611234.0
1019,tt1494821,The Gift,The Gift,2010,,Drama,US,"$10,000,000","$44,567,606",,"$12,008,642",,,,2010-02-19,,
1020,tt1494828,Trap,Trap,2010,89.0,"Action,Crime,Thriller",US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-05-28,Not Rated,
1021,tt1495732,Dirty South,Dirty South,2010,,"Action,Drama",US,,,,,,,,2011,,
1022,tt1495922,Remember His Name,Remember His Name,2010,87.0,Documentary,US,,,,,,,,2011,,
1023,tt1495934,Searching for Sunlight,Searching for Sunlight,2010,87.0,"Documentary,Drama",US,,,,,,,,2010,,
1024,tt1496053,Years in the Making,Years in the Making,2010,66.0,"Documentary,News",US,,,,,,,,2009-11-08,,
1025,tt1496446,Seven Year Rental,Seven Year Rental,2010,73.0,"Comedy,Documentary,Drama",US,,,,,,,,2010-10-19,,
1026,tt1496767,Esther's Diary,Esther's Diary,2010,75.0,"Crime,Drama,History",US,,,,,,,,2010-06-26,Not Rated,
1027,tt1497617,I Am,I Am,2010,89.0,Drama,US,,,,,,,,2010-10-10,PG-13,41251.0
1028,tt1497874,Cold Weather,Cold Weather,2010,96.0,"Comedy,Drama,Mystery",US,,144056.0,USD,141358.0,USD,2698.0,USD,2010-03-13,Not Rated,55934.0
1029,tt1498784,How Weed Won the West,How Weed Won the West,2010,100.0,Documentary,US,,,,,,,,2010-02-17,TV-MA,34319.0
1030,tt1499430,Hands of God,Hands of God,2010,83.0,"Drama,Family",US,,,,,,,,2010-04-21,Not Rated,
1031,tt1500252,Auf Wiedersehen: 'Til We Meet Again,Auf Wiedersehen: 'Til We Meet Again,2010,76.0,"Biography,Documentary,History",US,,,,,,,,2010-05-11,,
1032,tt1500519,Friction,Friction,2010,89.0,"Comedy,Drama,Mystery",US,,,,,,,,2010-02-27,Not Rated,253433.0
1033,tt1500953,Swooped from Nothing,Swooped from Nothing,2010,85.0,"Biography,Comedy,Documentary",US,"{'amount': 500.0, 'currency': 'USD'}",,,,,,,2010,,
1034,tt1501652,Dead Awake,Dead Awake,2010,93.0,"Fantasy,Mystery,Romance",US,"{'amount': 3500000.0, 'currency': 'USD'}",318275.0,USD,,,318275.0,USD,2010-12-03,R,50023.0
1035,tt1502402,Darkening Sky,Darkening Sky,2010,83.0,"Horror,Thriller",US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-11-01,R,82018.0
1036,tt1502409,In Focus,In Focus,2010,,Drama,US,,,,,,,,2010-01-10,,
1037,tt1502422,Johnny,Johnny,2010,88.0,"Drama,Family",US,,,,,,,,2010-08-23,,82878.0
1038,tt1502714,Monogamy,Monogamy,2010,96.0,"Drama,Romance",US,"{'amount': 5000000.0, 'currency': 'USD'}",21527.0,USD,21527.0,USD,,,2010-04-24,Unrated,55895.0
1039,tt1502929,The Dead Will Guide Us: Teachings from Liberia's Civil War,The Dead Will Guide Us: Teachings from Liberia's Civil War,2010,58.0,"Documentary,History,War",US,,,,,,,,2010-02-07,,
1040,tt1502948,The Man Who Collected Food,The Man Who Collected Food,2010,79.0,"Comedy,Horror",US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2010-05-02,,145645.0
1041,tt1503768,Casting Shadows,Casting Shadows,2010,,Documentary,US,,,,,,,,2010-02-01,,
1042,tt1504214,Food Stamps,Food Stamps,2010,87.0,Comedy,US,,,,,,,,2010,,
1043,tt1504245,In III Dragon,In III Dragon,2010,115.0,"Action,Adventure,Comedy",US,,,,,,,,2012-12-12,,
1044,tt1504300,The Parking Lot Movie,The Parking Lot Movie,2010,74.0,Documentary,US,,,,,,,,2010-08-06,PG,56113.0
1045,tt1504319,Road to Nowhere,Road to Nowhere,2010,121.0,"Romance,Thriller",US,5000000.0,161619.0,USD,40294.0,USD,121325.0,USD,2011-01-15,R,42707.0
1046,tt1504354,Breaking the Press,Breaking the Press,2010,95.0,Drama,US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010-05-01,PG,81224.0
1047,tt1504376,Swallow This! Navigating the Dietary Supplement Industry,Swallow This! Navigating the Dietary Supplement Industry,2010,,Documentary,US,,,,,,,,,,
1048,tt1504397,Heaven Burns,Heaven Burns,2010,105.0,Drama,US,,,,,,,,2010-07-27,,453452.0
1049,tt1504989,Alone,Alone,2010,95.0,"Action,Thriller",US,,,,,,,,2010-04-21,,
1050,tt1505044,Chekhov for Children,Chekhov for Children,2010,74.0,"Biography,Documentary,Drama",US,,,,,,,,2010-09,Not Rated,340359.0
1051,tt1505349,Made in India,Made in India,2010,95.0,Documentary,US,,,,,,,,2010,Not Rated,271556.0
1052,tt1505354,Mary & Bill,Mary & Bill,2010,39.0,"Biography,Comedy,Documentary",US,,,,,,,,2010-12-31,,300426.0
1053,tt1506940,2012: Time for Change,2012: Time for Change,2010,85.0,"Animation,Documentary,News",US,,68339.0,USD,68339.0,USD,,,2010-10-15,Not Rated,48752.0
1054,tt1506958,Everywhere and Nowhere,Everywhere and Nowhere,2010,86.0,Drama,US,"{'amount': 6000.0, 'currency': 'USD'}",,,,,,,2010-11-06,,
1055,tt1507305,It Can Be Arranged,It Can Be Arranged,2010,,Comedy,US,,,,,,,,2010-12-19,,
1056,tt1507351,Spilt Milk,Spilt Milk,2010,82.0,Comedy,US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,2011,,301368.0
1057,tt1507368,The Man Behind the Curtain,The Man Behind the Curtain,2010,,Documentary,US,,,,,,,,,,
1058,tt1507369,The Owls,The Owls,2010,66.0,"Crime,Drama,Mystery",US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-05-24,Not Rated,44288.0
1059,tt1507917,Friends and Lovers,Friends and Lovers,2010,90.0,"Drama,Romance",US,,,,,,,,2010-08-07,Not Rated,216693.0
1060,tt1507943,How Obama Won the West,How Obama Won the West,2010,70.0,Documentary,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-10-01,,
1061,tt1507961,Canine Instinct,Canine Instinct,2010,60.0,"Biography,Documentary,Family",US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-04-22,,211392.0
1062,tt1508011,American Jihadist,American Jihadist,2010,68.0,"Biography,Documentary,History",US,,,,,,,,2010-01,Not Rated,49528.0
1063,tt1508041,Don't Quit Your Daydream,Don't Quit Your Daydream,2010,84.0,"Adventure,Documentary,Music",US,,,,,,,,2010-09-29,Not Rated,98235.0
1064,tt1508669,Hopeful Notes,Hopeful Notes,2010,94.0,Drama,US,"{'amount': 1500000.0, 'currency': 'USD'}",,,,,,,2013-01-08,Not Rated,270818.0
1065,tt1508676,Legacy,Legacy,2010,,Thriller,US,,,,,,,,2010-01-01,,389160.0
1066,tt1509125,Virus X,Virus X,2010,85.0,"Horror,Sci-Fi",US,"{'amount': 900000.0, 'currency': 'USD'}",,,,,,,2010-10-01,R,55662.0
1067,tt1509130,Janie Jones,Janie Jones,2010,114.0,"Biography,Drama,Music",US,"{'amount': 3000000.0, 'currency': 'USD'}",6840.0,USD,6840.0,USD,,,2011-04-29,Not Rated,73700.0
1068,tt1509137,"Look, Stranger","Look, Stranger",2010,86.0,Drama,US,,,,,,,,2010-09-11,Not Rated,138377.0
1069,tt1509168,New Children/New York,New Children/New York,2010,63.0,"Documentary,Drama",US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,2010-08-20,,
1070,tt1509241,I Sold My Soul to Satan,I Sold My Soul to Satan,2010,57.0,Documentary,US,,,,,,,,2011-11-08,Not Rated,253122.0
1071,tt1509269,The Grind,The Grind,2010,,"Action,Crime,Drama",US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010-05-15,,
1072,tt1509276,The Wildest Dream,The Wildest Dream,2010,94.0,"Adventure,Biography,Documentary",US,,898137.0,USD,898137.0,USD,,,2010-08-06,PG,59248.0
1073,tt1509284,Wo ai ni mommy,Wo ai ni mommy,2010,77.0,"Documentary,Family",US,,,,,,,,2010-08-31,,60757.0
1074,tt1509730,30 Days in the Bowl,30 Days in the Bowl,2010,42.0,"Adventure,Documentary",US,,,,,,,,2011,,
1075,tt1510872,The Last Survivor,The Last Survivor,2010,92.0,"Documentary,History",US,,,,,,,,2010-02-06,Not Rated,142398.0
1076,tt1510876,The Rise and Fall of Their American Dream,The Rise and Fall of Their American Dream,2010,123.0,"Crime,Drama,Thriller",US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2010,,
1077,tt1510904,Maro Charitra,Maro Charitra,2010,,Romance,US,,,,,,,,2010-03-25,,307972.0
1078,tt1510907,Behind the Burly Q,Behind the Burly Q,2010,97.0,Documentary,US,"{'amount': 250000.0, 'currency': 'USD'}",23889.0,USD,23889.0,USD,,,2010-04-23,Not Rated,91911.0
1079,tt1510916,Happily After,Happily After,2010,76.0,Thriller,US,"{'amount': 35970.0, 'currency': 'USD'}",,,,,,,2010,,298926.0
1080,tt1510926,Oxy-Morons,Oxy-Morons,2010,111.0,"Action,Thriller",US,"{'amount': 3500000.0, 'currency': 'USD'}",,,,,,,2011-10-02,Not Rated,84690.0
1081,tt1510940,The Gray Area,The Gray Area,2010,95.0,Drama,US,"{'amount': 45000.0, 'currency': 'USD'}",,,,,,,2010-06-18,Not Rated,
1082,tt1510986,Strip Club Slasher,Strip Club Slasher,2010,99.0,"Comedy,Crime,Horror",US,"{'amount': 12000.0, 'currency': 'USD'}",,,,,,,2010-01-01,,530155.0
1083,tt1511362,Fair Game?,Fair Game?,2010,,Documentary,US,,,,,,,,,,
1084,tt1511400,Just Like Us,Just Like Us,2010,72.0,Documentary,US,,,,,,,,2011-06-10,R,159186.0
1085,tt1511489,The Sentimental Engine Slayer,The Sentimental Engine Slayer,2010,97.0,Drama,US,,,,,,,,2010-04-22,,165344.0
1086,tt1512235,Super,Super,2010,96.0,"Action,Comedy,Drama",US,"{'amount': 2500000, 'currency': 'USD'}",422618.0,USD,327716.0,USD,94902.0,USD,2011-04-01,R,
1087,tt1512273,Ben & Jake's Big Deal,Ben & Jake's Big Deal,2010,,Comedy,US,,,,,,,,2011,,
1088,tt1512274,My Bloody Wedding,My Bloody Wedding,2010,88.0,Comedy,US,,,,,,,,2010,Not Rated,58728.0
1089,tt1512275,Romeo Must Hang,Romeo Must Hang,2010,75.0,Documentary,US,,,,,,,,2011,,
1090,tt1512276,That Side of a Shadow,That Side of a Shadow,2010,97.0,Drama,US,"{'amount': 750000.0, 'currency': 'USD'}",,,,,,,,Not Rated,232839.0
1091,tt1512738,Carpet Racers,Carpet Racers,2010,83.0,"Action,Comedy,Documentary",US,,,,,,,,2010-04-29,Not Rated,273973.0
1092,tt1513180,Maria's Gravy Pot,Maria's Gravy Pot,2010,107.0,"Comedy,Drama",US,,,,,,,,2010-03-27,,216096.0
1093,tt1513182,Moonwatcher,Moonwatcher,2010,79.0,"Biography,Documentary,Drama",US,,,,,,,,,,
1094,tt1513735,Cinema Salvation,Cinema Salvation,2010,97.0,"Comedy,Drama",US,75000.0,,,,,,,2010-04-20,,728983.0
1095,tt1513760,Eagles in the Chicken Coop,Eagles in the Chicken Coop,2010,95.0,"Comedy,Drama",US,,,,,,,,2011-11-02,Not Rated,376469.0
1096,tt1513762,Era,Era,2010,107.0,"Animation,Sci-Fi",US,,,,,,,,2010-02-10,Not Rated,
1097,tt1513829,Motel Americana Volume II,Motel Americana Volume II,2010,128.0,"Comedy,Crime,Drama",US,,,,,,,,2010-03-02,,
1098,tt1513835,Nightbeasts,Nightbeasts,2010,80.0,"Horror,Sci-Fi",US,,,,,,,,2010-09-24,NR,248670.0
1099,tt1513891,Scrap,Scrap,2010,101.0,"Animation,Biography,Comedy",US,,,,,,,,2010-04-18,Not Rated,483937.0
1100,tt1513907,Sleather,Sleather,2010,89.0,Comedy,US,,,,,,,,2010-08-14,,
1101,tt1514048,Loving the Bad Man,Loving the Bad Man,2010,104.0,"Crime,Drama,Romance",US,560000.0,,,,,,,2012-07-10,PG-13,115365.0
1102,tt1514049,On Coal River,On Coal River,2010,82.0,Documentary,US,,,,,,,,2010-06-25,Not Rated,258894.0
1103,tt1514054,Terrible Things,Terrible Things,2010,90.0,"Action,Horror,Sci-Fi",US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-03-04,,592004.0
1104,tt1515059,Family Affair,Family Affair,2010,80.0,"Documentary,Family",US,,,,,,,,2010-01-07,Not Rated,
1105,tt1515067,"Sex, Drugs, and Stu","Sex, Drugs, and Stu",2010,95.0,Comedy,US,,,,,,,,2009-12,Not Rated,311952.0
1106,tt1515195,Being in the World,Being in the World,2010,81.0,Documentary,US,,,,,,,,2010,Unrated,170292.0
1107,tt1515197,Earth Made of Glass,Earth Made of Glass,2010,87.0,Documentary,US,,,,,,,,2011-04-06,Not Rated,110827.0
1108,tt1515831,Infinite Lives: The Road to E3,Infinite Lives: The Road to E3,2010,93.0,"Adventure,Documentary",US,"{'amount': 3000.0, 'currency': 'USD'}",,,,,,,2010-06-21,Not Rated,37542.0
1109,tt1515935,The Lottery,The Lottery,2010,81.0,"Documentary,Drama,News",US,,54543.0,USD,54543.0,USD,,,2010-05-07,Not Rated,54812.0
1110,tt1515941,The Parasomniac,The Parasomniac,2010,78.0,"Crime,Drama,Mystery",US,,,,,,,,2010-07-16,,
1111,tt1516009,Alleged,Alleged,2010,94.0,"Drama,History,Romance",US,"{'amount': 4100000.0, 'currency': 'USD'}",,,,,,,2010-09-09,Not Rated,73479.0
1112,tt1516110,Normal Types,Normal Types,2010,103.0,Drama,US,15000.0,,,,,,,2010,,812925.0
1113,tt1516511,23 Seconds,23 Seconds,2010,,Documentary,US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010-09-01,,339606.0
1114,tt1516586,The Greatest Ears in Town: The Arif Mardin Story,The Greatest Ears in Town: The Arif Mardin Story,2010,100.0,"Biography,Documentary,Music",US,,,,,,,,2010-06-15,Not Rated,253876.0
1115,tt1517152,Ash,Ash,2010,98.0,Drama,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010,,
1116,tt1517184,Faux,Faux,2010,,Drama,US,"{'amount': 15000.0, 'currency': 'USD'}",,,,,,,2010,,777794.0
1117,tt1517578,Action!!!,Action!!!,2010,82.0,Comedy,US,,,,,,,,2010,,
1118,tt1517579,Adrift: People of a Lesser God,Adrift: People of a Lesser God,2010,100.0,"Adventure,Documentary,Drama",US,"{'amount': 400000.0, 'currency': 'USD'}",,,,,,,2010-06-04,,855189.0
1119,tt1517606,Atomic Mom,Atomic Mom,2010,87.0,"Documentary,History,War",US,,,,,,,,2010,,322708.0
1120,tt1518203,Making Fifty Million,Making Fifty Million,2010,73.0,Comedy,US,,,,,,,,2010-08-27,,
1121,tt1518205,Map the Music,Map the Music,2010,62.0,"Documentary,Music",US,,,,,,,,2010,,545843.0
1122,tt1518220,Multico,Multico,2010,106.0,"Documentary,Drama",US,,,,,,,,2010-04-15,,
1123,tt1518227,Nicotine Bees,Nicotine Bees,2010,54.0,"Animation,Documentary,News",US,,,,,,,,2010-02-01,Not Rated,
1124,tt1518251,Professor,Professor,2010,75.0,"Biography,Documentary",US,,,,,,,,2010-03-03,,250427.0
1125,tt1518255,Raw Faith,Raw Faith,2010,94.0,"Biography,Documentary,Drama",US,,23667.0,USD,23667.0,USD,,,2011-06-24,Not Rated,131245.0
1126,tt1518293,Sundance Skippy,Sundance Skippy,2010,90.0,"Biography,Comedy,Documentary",US,,,,,,,,2010-01-21,,473553.0
1127,tt1518308,The Middle of the Middle,The Middle of the Middle,2010,76.0,Drama,US,,,,,,,,2010-11-15,,
1128,tt1518328,Wicked Bad,Wicked Bad,2010,76.0,"Comedy,Drama,Romance",US,,,,,,,,2010-08-11,,
1129,tt1518809,Life 2.0,Life 2.0,2010,100.0,Documentary,US,,,,,,,,2010-01-22,Not Rated,85039.0
1130,tt1518812,Meek's Cutoff,Meek's Cutoff,2010,104.0,"Drama,Western",US,"{'amount': 2000000, 'currency': 'USD'}",1205257.0,USD,977772.0,USD,227485.0,USD,2010-10-08,PG,
1131,tt1520271,Cold Cabin,Cold Cabin,2010,78.0,"Drama,Mystery,Thriller",US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,,,
1132,tt1520407,The Devil & Saddam Hussein,The Devil & Saddam Hussein,2010,105.0,"Comedy,Drama,Mystery",US,,,,,,,,,,
1133,tt1520408,The Diamonds of Metro Valley,The Diamonds of Metro Valley,2010,71.0,"Action,Comedy,Sci-Fi",US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2011-04-02,,220334.0
