,tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
1911,tt2318527,Hell Baby,2013,98.0,"Comedy,Horror","{'amount': 2500000.0, 'currency': 'USD'}",8785.0,R,1.0
1912,tt2321249,Decoding Deepak,2012,83.0,Documentary,,9100.0,Not Rated,3.0
1913,tt2322441,Fifty Shades of Grey,2015,125.0,"Drama,Romance,Thriller","{'amount': 40000000, 'currency': 'USD'}",569651467.0,R,2.0
1914,tt2322482,If You Build It,2013,85.0,Documentary,,43393.0,Not Rated,4.0
1915,tt2322517,Mojave,2015,93.0,"Drama,Thriller",,8602.0,R,12.0
1916,tt2325517,Almost Human,2013,80.0,"Horror,Sci-Fi,Thriller","{'amount': 50000.0, 'currency': 'USD'}",8608.0,Unrated,9.0
1917,tt2326554,A Girl Walks Home Alone at Night,2014,101.0,"Drama,Horror",1000000.0,589307.0,Not Rated,4.0
1918,tt2326574,The Identical,2014,107.0,"Drama,Music","{'amount': 16000000.0, 'currency': 'USD'}",2840991.0,PG,9.0
1919,tt2328922,It Felt Like Love,2013,82.0,Drama,,33817.0,Unrated,3.0
1920,tt2330270,Hank and Asha,2013,73.0,"Comedy,Romance",,16878.0,NR,1.0
1921,tt2331880,The Fitzgerald Family Christmas,2012,99.0,Drama,,50292.0,PG-13,12.0
1922,tt2332883,Deepsea Challenge 3D,2014,91.0,Documentary,,468070.0,PG,8.0
1923,tt2334649,Fruitvale Station,2013,85.0,"Biography,Drama,Romance","{'amount': 900000.0, 'currency': 'USD'}",17385830.0,R,7.0
1924,tt2334871,Snatched,2017,90.0,"Action,Adventure,Comedy","{'amount': 42000000, 'currency': 'USD'}",60845711.0,R,5.0
1925,tt2334873,Blue Jasmine,2013,98.0,Drama,"{'amount': 18000000.0, 'currency': 'USD'}",99104804.0,PG-13,8.0
1926,tt2334879,White House Down,2013,131.0,"Action,Drama,Thriller","{'amount': 150000000, 'currency': 'USD'}",205366737.0,PG-13,6.0
1927,tt2338341,The Word,2013,104.0,Drama,"{'amount': 200000.0, 'currency': 'USD'}",3648.0,NR,1.0
1928,tt2338424,Tumbledown,2015,105.0,"Comedy,Music,Romance",,282083.0,R,2.0
1929,tt2339379,Big Words,2013,93.0,"Comedy,Drama",,8965.0,NR,1.0
1930,tt2340650,East Side Sushi,2014,106.0,Drama,,50869.0,PG,9.0
1931,tt2342231,Never,2014,80.0,Drama,,20431.0,Not Rated,3.0
1932,tt2345112,Parkland,2013,93.0,"Drama,History,Mystery","{'amount': 10000000.0, 'currency': 'USD'}",1412181.0,PG-13,10.0
1933,tt2345759,The Mummy,2017,110.0,"Action,Adventure,Fantasy","{'amount': 125000000, 'currency': 'USD'}",409231607.0,PG-13,6.0
1934,tt2347569,Frances Ha,2012,86.0,"Comedy,Drama,Romance",,9058065.0,R,9.0
1935,tt2349144,Mississippi Grind,2015,108.0,"Comedy,Drama","{'amount': 6000000.0, 'currency': 'USD'}",422746.0,R,8.0
1936,tt2349460,Grace Unplugged,2013,102.0,"Drama,Music",,2507201.0,PG,10.0
1937,tt2350432,Free Angela and All Political Prisoners,2012,102.0,Documentary,,195005.0,Not Rated,4.0
1938,tt2351098,A Picture of You,2013,83.0,Drama,,19480.0,,10.0
1939,tt2352196,Thank You for Your Service,2015,88.0,"Documentary,Drama",,21497.0,,9.0
1940,tt2352488,Interior. Leather Bar.,2013,60.0,Drama,,42534.0,Not Rated,1.0
1941,tt2355495,Barefoot,2014,90.0,"Comedy,Drama,Romance","{'amount': 6000000.0, 'currency': 'USD'}",15071.0,PG-13,2.0
1942,tt2355540,Cutie and the Boxer,2013,82.0,"Biography,Documentary",,200036.0,R,1.0
1943,tt2355880,Mr. Soul!,2018,90.0,Documentary,"{'amount': 1000000.0, 'currency': 'USD'}",2574.0,,4.0
1944,tt2355884,Stone,2012,114.0,"Action,Sci-Fi",,9500000.0,Not Rated,2.0
1945,tt2357129,Jobs,2013,128.0,"Biography,Drama","{'amount': 12000000, 'currency': 'USD'}",42128352.0,PG-13,8.0
1946,tt2357291,Rio 2,2014,101.0,"Adventure,Animation,Comedy","{'amount': 103000000, 'currency': 'USD'}",498781117.0,G,4.0
1947,tt2358456,I Am Big Bird: The Caroll Spinney Story,2014,86.0,"Biography,Documentary,Drama","{'amount': 100000.0, 'currency': 'USD'}",67845.0,Not Rated,5.0
1948,tt2358925,Unfinished Business,2015,91.0,"Comedy,Drama","{'amount': 35000000, 'currency': 'USD'}",14431253.0,R,3.0
1949,tt2359024,Blue Ruin,2013,90.0,"Crime,Drama,Thriller","{'amount': 420000.0, 'currency': 'USD'}",993313.0,R,9.0
1950,tt2359137,Last Ounce of Courage,2012,101.0,"Drama,War","{'amount': 1200000.0, 'currency': 'USD'}",3329674.0,PG,9.0
1951,tt2359381,Days and Nights,2014,92.0,"Comedy,Drama",,13243.0,Unrated,1.0
1952,tt2359427,Linsanity,2013,89.0,"Biography,Documentary,Sport",,332990.0,PG,1.0
1953,tt2361317,Live by Night,2016,129.0,"Action,Crime,Drama","{'amount': 108000000.0, 'currency': 'USD'}",22678555.0,R,1.0
1954,tt2361509,The Intern,2015,121.0,"Comedy,Drama","{'amount': 35000000, 'currency': 'USD'}",194564672.0,PG-13,9.0
1955,tt2361846,Cheatin',2013,76.0,"Animation,Comedy,Drama",,15077.0,,1.0
1956,tt2364841,Runner Runner,2013,88.0,"Crime,Thriller","{'amount': 30000000, 'currency': 'USD'}",62675095.0,R,10.0
1957,tt2364897,The Disappointments Room,2016,85.0,"Drama,Horror,Thriller","{'amount': 15000000, 'currency': 'USD'}",5745040.0,R,9.0
1958,tt2364949,Touchy Feely,2013,88.0,Drama,,36128.0,R,1.0
1959,tt2366608,Lost River,2014,95.0,"Drama,Fantasy,Mystery","{'amount': 2000000.0, 'currency': 'USD'}",615500.0,R,4.0
1960,tt2368699,Clarence,2015,76.0,Documentary,,10495.0,Not Rated,9.0
1961,tt2369135,Need for Speed,2014,132.0,"Action,Crime,Thriller","{'amount': 66000000, 'currency': 'USD'}",203277636.0,PG-13,3.0
1962,tt2370248,Short Term 12,2013,96.0,Drama,,1645164.0,R,8.0
1963,tt2371287,Camp,2013,109.0,Drama,"{'amount': 200000.0, 'currency': 'USD'}",324977.0,PG-13,2.0
1964,tt2372251,Down a Dark Hall,2018,96.0,"Drama,Fantasy,Horror",,2707199.0,PG-13,8.0
1965,tt2372776,Harry Dean Stanton: Partly Fiction,2012,77.0,"Biography,Documentary","{'amount': 600000.0, 'currency': 'USD'}",23959.0,Not Rated,6.0
1966,tt2376024,Venus and Serena,2012,99.0,"Documentary,Sport",,51271.0,PG-13,10.0
1967,tt2376218,The Forger,2014,92.0,"Crime,Drama,Thriller","{'amount': 15000000.0, 'currency': 'USD'}",500304.0,R,4.0
1968,tt2377194,The Quitter,2014,85.0,"Comedy,Drama",,8512.0,Not Rated,9.0
1969,tt2377322,Deliver Us from Evil,2014,118.0,"Horror,Mystery,Thriller","{'amount': 30000000, 'currency': 'USD'}",87937815.0,R,7.0
1970,tt2378401,Meet the Patels,2014,88.0,"Comedy,Documentary,Romance",,1700681.0,PG,9.0
1971,tt2378507,The Glass Castle,2017,127.0,"Biography,Drama","{'amount': 9000000.0, 'currency': 'USD'}",22088533.0,PG-13,8.0
1972,tt2378884,Cavemen,2013,88.0,Comedy,"{'amount': 1200000.0, 'currency': 'USD'}",5948.0,R,10.0
1973,tt2380247,The Central Park Five,2012,119.0,"Crime,Documentary,History",,325653.0,Not Rated,11.0
1974,tt2380307,Coco,2017,105.0,"Adventure,Animation,Comedy","{'amount': 175000000.0, 'currency': 'USD'}",807817888.0,PG,11.0
1975,tt2380331,Words and Pictures,2013,111.0,"Comedy,Drama,Romance",,3449811.0,PG-13,1.0
1976,tt2381249,Mission: Impossible - Rogue Nation,2015,131.0,"Action,Adventure,Thriller","{'amount': 150000000, 'currency': 'USD'}",682716636.0,PG-13,7.0
1977,tt2381319,Afternoon of a Faun: Tanaquil Le Clercq,2013,91.0,"Biography,Documentary,Drama",,172450.0,Not Rated,9.0
1978,tt2381335,Fed Up,2014,92.0,Documentary,,1546229.0,PG,1.0
1979,tt2381941,Focus,2015,105.0,"Comedy,Crime,Drama","{'amount': 50100000, 'currency': 'USD'}",158762963.0,R,2.0
1980,tt2381991,The Huntsman: Winter's War,2016,114.0,"Action,Adventure,Drama","{'amount': 115000000, 'currency': 'USD'}",164989338.0,PG-13,4.0
1981,tt2382298,Life Itself,2014,121.0,"Biography,Documentary","{'amount': 153875.0, 'currency': 'USD'}",815645.0,R,7.0
1982,tt2382396,Joe,2013,117.0,"Crime,Drama","{'amount': 4000000.0, 'currency': 'USD'}",2431443.0,R,4.0
1983,tt2382420,Split: A Deeper Divide,2012,72.0,Documentary,"{'amount': 150000, 'currency': 'USD'}",2000.0,Not Rated,10.0
1984,tt2383068,The Sacrament,2013,99.0,"Horror,Thriller","{'amount': 4000000.0, 'currency': 'USD'}",9221.0,R,5.0
1985,tt2385952,Mahogany Sunrise,2014,100.0,"Crime,Drama,Romance","{'amount': 150000.0, 'currency': 'USD'}",3432.0,,4.0
1986,tt2386278,Haunt,2014,86.0,"Horror,Mystery,Romance",,2408629.0,R,2.0
1987,tt2386285,Road to Paloma,2014,91.0,"Drama,Thriller",,2191.0,R,7.0
1988,tt2386327,The Institute,2013,92.0,"Crime,Documentary,Mystery",,8445.0,Not Rated,10.0
1989,tt2386490,How to Train Your Dragon: The Hidden World,2019,104.0,"Action,Adventure,Animation","{'amount': 129000000, 'currency': 'USD'}",525687703.0,PG,2.0
1990,tt2386502,A Long Way Off,2014,105.0,"Drama,Family,Romance","{'amount': 500000, 'currency': 'USD'}",30104.0,PG,6.0
1991,tt2386668,High on the Hog,2019,85.0,"Action,Crime,Drama","{'amount': 1200000.0, 'currency': 'USD'}",45696.0,R,4.0
1992,tt2387408,Gallows Hill,2013,87.0,"Horror,Mystery,Thriller","{'amount': 2500000.0, 'currency': 'USD'}",1498262.0,R,8.0
1993,tt2387433,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller","{'amount': 3500000, 'currency': 'USD'}",27858103.0,PG-13,2.0
1994,tt2387499,Keeping Up with the Joneses,2016,105.0,"Action,Comedy","{'amount': 40000000, 'currency': 'USD'}",29918745.0,PG-13,10.0
1995,tt2387559,Delivery Man,2013,105.0,"Comedy,Drama","{'amount': 26000000, 'currency': 'USD'}",53120346.0,PG-13,11.0
1996,tt2387589,The Girl on the Train,2013,80.0,Thriller,8000000.0,3124.0,R,2.0
1997,tt2387710,Journey to the Forbidden Valley,2017,96.0,"Action,Adventure,Family",,54176.0,,6.0
1998,tt2388637,Ain't Them Bodies Saints,2013,96.0,"Crime,Drama,Romance",4000000.0,1031243.0,R,8.0
1999,tt2388715,Oculus,2013,104.0,"Horror,Mystery","{'amount': 5000000, 'currency': 'USD'}",44459951.0,R,4.0
2000,tt2388759,The Bounceback,2013,91.0,"Comedy,Romance",,6047.0,TV-MA,2.0
2001,tt2389182,Cheap Thrills,2013,88.0,"Comedy,Crime,Drama","{'amount': 200000.0, 'currency': 'USD'}",59424.0,Not Rated,3.0
2002,tt2390361,Enough Said,2013,93.0,"Comedy,Drama,Romance","{'amount': 8000000.0, 'currency': 'USD'}",25288872.0,PG-13,10.0
2003,tt2390630,Medeas,2013,97.0,Drama,,5895.0,,1.0
2004,tt2390962,The Unknown Known,2013,103.0,"Biography,Documentary,History",,301604.0,PG-13,8.0
2005,tt2393799,Flex Is Kings,2013,80.0,Documentary,"{'amount': 100000.0, 'currency': 'USD'}",5418.0,,2.0
2006,tt2393805,Gabriel,2014,85.0,"Drama,Family,Thriller",,6959.0,,6.0
2007,tt2393845,Kill Me Three Times,2014,90.0,"Action,Comedy,Crime",,101807.0,R,4.0
2008,tt2393935,Recovery,2012,93.0,Drama,,985197.0,,12.0
2009,tt2394063,Too Late,2015,107.0,"Drama,Mystery,Thriller",,60438.0,Not Rated,4.0
2010,tt2395427,Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi","{'amount': 250000000, 'currency': 'USD'}",1402809540.0,PG-13,5.0
2011,tt2396566,Twenty Feet from Stardom,2013,91.0,"Documentary,Music","{'amount': 1000000.0, 'currency': 'USD'}",5839368.0,PG-13,7.0
2012,tt2396589,Mudbound,2017,134.0,"Drama,War",10000000.0,85955.0,R,11.0
2013,tt2398241,Smurfs: The Lost Village,2017,90.0,"Adventure,Animation,Comedy","{'amount': 60000000, 'currency': 'USD'}",197183546.0,PG,4.0
2014,tt2400336,Hating Breitbart,2012,85.0,Documentary,"{'amount': 1000000.0, 'currency': 'USD'}",81432.0,R,10.0
2015,tt2400463,The Invitation,2015,100.0,"Drama,Horror,Mystery",1000000.0,354835.0,Not Rated,4.0
2016,tt2401007,Desperate Acts of Magic,2013,86.0,Comedy,,7373.0,Not Rated,5.0
2017,tt2401097,Tracers,2015,94.0,"Action,Crime,Drama","{'amount': 11000000.0, 'currency': 'USD'}",3340503.0,PG-13,3.0
2018,tt2401807,Tokarev,2014,98.0,"Action,Crime,Thriller","{'amount': 15000000.0, 'currency': 'USD'}",2424381.0,Not Rated,5.0
2019,tt2402101,Dark Places,2015,113.0,"Action,Drama,Mystery","{'amount': 20000000.0, 'currency': 'USD'}",5090852.0,R,6.0
2020,tt2402114,Forgive - Don't Forget,2018,69.0,"Documentary,History,War",,128000.0,TV-PG,7.0
2021,tt2402157,The November Man,2014,108.0,"Action,Crime,Thriller","{'amount': 15000000.0, 'currency': 'USD'}",39661919.0,R,8.0
2022,tt2402731,Unknown,2012,96.0,Drama,,130799999.0,,
2023,tt2402985,Ping Pong Summer,2014,92.0,"Comedy,Drama,Sport",,52909.0,Not Rated,6.0
2024,tt2403021,The Green Inferno,2013,100.0,"Adventure,Horror","{'amount': 5000000, 'currency': 'USD'}",12666449.0,R,9.0
2025,tt2403029,The Starving Games,2013,83.0,"Comedy,Sci-Fi","{'amount': 4500000.0, 'currency': 'USD'}",3906308.0,PG-13,11.0
2026,tt2403558,Catch Hell,2014,98.0,"Crime,Drama,Thriller","{'amount': 2500000.0, 'currency': 'USD'}",37166.0,Not Rated,10.0
2027,tt2404233,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy","{'amount': 140000000, 'currency': 'USD'}",150680864.0,PG-13,2.0
2028,tt2404435,The Magnificent Seven,2016,132.0,"Action,Adventure,Western","{'amount': 90000000, 'currency': 'USD'}",162360636.0,PG-13,9.0
2029,tt2404463,The Heat,2013,117.0,"Action,Comedy,Crime","{'amount': 43000000, 'currency': 'USD'}",229930771.0,R,6.0
2030,tt2404555,Copperhead,2013,120.0,Drama,"{'amount': 12000000.0, 'currency': 'USD'}",171740.0,PG-13,6.0
2031,tt2404645,The Men Next Door,2012,84.0,"Comedy,Drama,Romance",,3699.0,Unrated,7.0
2032,tt2405372,Stand Clear of the Closing Doors,2013,102.0,Drama,,17282.0,Not Rated,4.0
2033,tt2405792,Elaine Stritch: Shoot Me,2013,81.0,Documentary,,327452.0,Not Rated,4.0
2034,tt2406306,A Bit of Bad Luck,2014,86.0,"Comedy,Drama,Thriller","{'amount': 1000000.0, 'currency': 'USD'}",18089.0,Not Rated,4.0
2035,tt2406422,Walking the Camino: Six Ways to Santiago,2013,84.0,"Adventure,Documentary","{'amount': 375000.0, 'currency': 'USD'}",1128878.0,Not Rated,2.0
2036,tt2406566,Atomic Blonde,2017,115.0,"Action,Mystery,Thriller","{'amount': 30000000, 'currency': 'USD'}",100014025.0,R,7.0
2037,tt2406572,Anita Ho,2012,84.0,"Comedy,Family,Romance",,2250.0,Not Rated,12.0
2038,tt2407380,Test,2013,89.0,Drama,"{'amount': 250000.0, 'currency': 'USD'}",18823.0,TV-MA,6.0
2039,tt2411684,The Campaign,2013,60.0,Documentary,,104900000.0,,6.0
2040,tt2413338,Abducted,2013,96.0,"Horror,Sci-Fi,Thriller",,209271.0,Not Rated,9.0
2041,tt2415458,The Wolfpack,2015,90.0,"Biography,Documentary",,1414140.0,R,7.0
2042,tt2415728,Paul Taylor Creative Domain,2014,86.0,"Biography,Documentary",,30168.0,,9.0
2043,tt2416376,Swim Little Fish Swim,2013,95.0,"Comedy,Drama,Music","{'amount': 70000.0, 'currency': 'USD'}",75504.0,Not Rated,3.0
2044,tt2420006,12 O'Clock Boys,2013,76.0,"Biography,Crime,Documentary",,82614.0,TV-MA,1.0
2045,tt2421328,A Reason,2014,112.0,Drama,,15792.0,R,6.0
2046,tt2421956,Butterfly Girl,2014,78.0,Documentary,"{'amount': 180000.0, 'currency': 'USD'}",17503.0,Not Rated,3.0
2047,tt2422276,This Last Lonely Place,2014,85.0,"Crime,Drama,Thriller",,20507.0,Not Rated,4.0
2048,tt2430104,After Tiller,2013,85.0,"Biography,Documentary,Drama",,72125.0,PG-13,1.0
2049,tt2433040,Beyond the Mask,2015,103.0,"Action,Adventure,Drama",,1236094.0,PG,4.0
2050,tt2435458,Last Weekend,2014,94.0,"Comedy,Drama",,27053.0,Unrated,6.0
2051,tt2436386,Project Almanac,2015,106.0,"Drama,Mystery,Sci-Fi","{'amount': 12000000, 'currency': 'USD'}",33213241.0,PG-13,1.0
2052,tt2436682,The Duel,2016,110.0,"Drama,Western","{'amount': 10000000.0, 'currency': 'USD'}",20672.0,R,6.0
2053,tt2437548,Goodbye to All That,2014,87.0,"Comedy,Drama,Romance",,16986.0,Unrated,12.0
2054,tt2444946,Girl Rising,2013,101.0,"Documentary,Drama",,1727259.0,PG-13,3.0
2055,tt2446980,Joy,2015,124.0,Drama,"{'amount': 60000000, 'currency': 'USD'}",101134059.0,PG-13,12.0
2056,tt2447982,Abduction,2011,84.0,"Horror,Thriller",,82100000.0,,
